Category,Sex,Product,Color,Subcategory,Reference,Price,Image,Link
hosen,damen,WEITE HOSE AUS SATIN ZW COLLECTION,Schwarz,weite,365962245,49.95,https://static.zara.net/assets/public/b820/8a25/7ba24a4197ef/424c94e7bb6c/08073934800-p/08073934800-p.jpg?ts=1717604489225&w=104&f=auto,https://www.zara.com/de/de/weite-hose-aus-satin-zw-collection-p08073934.html
hosen,damen,FLIESSENDE TIE-DYE-HOSE,Blau,fliessende,367189260,39.95,https://static.zara.net/assets/public/1634/b904/c98e40fd9cd0/020307623cd2/06895904091-p/06895904091-p.jpg?ts=1723197007471&w=104&f=auto,https://www.zara.com/de/de/fliessende-tie-dye-hose-p06895904.html
hosen,damen,HOSE MIT KNOPF AM BEINABSCHLUSS – ZW COLLECTION,Grau,hose,395940699,45.95,https://static.zara.net/assets/public/f141/aca0/8ad24d1bb9e7/e574d0e67aa2/04437270806-p/04437270806-p.jpg?ts=1722870797613&w=104&f=auto,https://www.zara.com/de/de/hose-mit-knopf-am-beinabschluss-%E2%80%93-zw-collection-p04333270.html
hosen,damen,BUNDFALTENHOSE – ZW COLLECTION,Creme,bundfaltenhose,407576478,45.95,https://static.zara.net/assets/public/d673/5d47/b84744718818/e10f4d816889/04043047712-015-p/04043047712-015-p.jpg?ts=1727774837874&w=104&f=auto,https://www.zara.com/de/de/bundfaltenhose-%E2%80%93-zw-collection-p04043047.html
hosen,damen,"STRETCHHOSE AUS 100 % LEDER, ZW COLLECTION",Schwarz,stretchhose,407574866,239.0,https://static.zara.net/assets/public/204b/030e/7d094169a5ee/715884e0614b/05479259800-001-p/05479259800-001-p.jpg?ts=1727774832466&w=104&f=auto,https://www.zara.com/de/de/stretchhose-aus-100%C2%A0-leder--zw-collection-p05479259.html
hosen,damen,SATINIERTE PYJAMAHOSE,Rosa,satinierte,375016704,39.95,https://static.zara.net/assets/public/5d79/b8bc/462f4363a317/8a460957cce0/01067938620-p/01067938620-p.jpg?ts=1723462834573&w=104&f=auto,https://www.zara.com/de/de/satinierte-pyjamahose-p01067938.html
hosen,damen,SATINIERTE PYJAMAHOSE,Blau,satinierte,375536442,39.95,https://static.zara.net/assets/public/3127/050f/29fa4d1d84aa/65430d5518b3/01067938406-p/01067938406-p.jpg?ts=1723462832120&w=104&f=auto,https://www.zara.com/de/de/satinierte-pyjamahose-p01067938.html
hosen,damen,SATINIERTE HOSE MIT SPITZENSAUM,Creme,satinierte,364711754,49.95,https://static.zara.net/assets/public/f42a/dd7c/d37d49148eac/8eaa254269ce/01377915712-a1/01377915712-a1.jpg?ts=1721143593836&w=104&f=auto,https://www.zara.com/de/de/satinierte-hose-mit-spitzensaum-p01377915.html
hosen,damen,HOSE MIT SCHMUCKPERLEN,Gelb,hose,406830129,79.95,https://static.zara.net/assets/public/6e8b/96c4/4de14c1a9cef/1521c8453ca1/01377906310-10-a1/01377906310-10-a1.jpg?ts=1727091937281&w=104&f=auto,https://www.zara.com/de/de/hose-mit-schmuckperlen-p01377906.html
hosen,damen,JACQUARD-PYJAMAHOSE ZW COLLECTION,Schwarz,jacquard,393075228,49.95,https://static.zara.net/assets/public/2017/2947/e6f54aa5a822/d59649c65808/07999934800-p/07999934800-p.jpg?ts=1721665692022&w=104&f=auto,https://www.zara.com/de/de/jacquard-pyjamahose-zw-collection-p07999956.html
hosen,damen,JACQUARD-PYJAMAHOSE ZW COLLECTION,Beige,jacquard,393075229,49.95,https://static.zara.net/assets/public/8ad8/ddf3/adbb4bb9aeef/85f1ca457514/07999680746-a1/07999680746-a1.jpg?ts=1721665706141&w=104&f=auto,https://www.zara.com/de/de/jacquard-pyjamahose-zw-collection-p07999956.html
hosen,damen,HOSE MIT STICKEREI UND SCHMUCKPERLEN,Schwarz,hose,367377073,79.95,https://static.zara.net/assets/public/ad13/816c/1abd4cc0917d/7c35e0dd789e/01377919800-p/01377919800-p.jpg?ts=1724319113016&w=104&f=auto,https://www.zara.com/de/de/hose-mit-stickerei-und-schmuckperlen-p01377919.html
hosen,damen,WICKELHOSE MIT SCHMUCKPERLEN,Blau,wickelhose,367670668,89.95,https://static.zara.net/assets/public/46e7/6354/b1a34c54ac7a/4acbd6af1cfd/01377921427-p/01377921427-p.jpg?ts=1724943670462&w=104&f=auto,https://www.zara.com/de/de/wickelhose-mit-schmuckperlen-p01377921.html
hosen,damen,HOSE MIT SCHMUCKPERLEN,Gelb,hose,368742148,79.95,https://static.zara.net/assets/public/b554/fd75/bc3740eca469/666b8f55c385/01377906310-p/01377906310-p.jpg?ts=1724943433460&w=104&f=auto,https://www.zara.com/de/de/hose-mit-schmuckperlen-p01377906.html
hosen,damen,CHINOHOSE MIT FLECHTGÜRTEL,Braun,chinohose,370413666,29.95,https://static.zara.net/assets/public/9d0a/1385/b4c54fa69b2a/9397061c63ce/02257380756-p/02257380756-p.jpg?ts=1706878485464&w=104&f=auto,https://www.zara.com/de/de/chinohose-mit-flechtgurtel-p02257330.html
hosen,damen,SATINIERTE HOSE MIT SPITZENSAUM,Creme,satinierte,395743040,49.95,https://static.zara.net/assets/public/1898/a125/6578432a8837/32aaba08eb6b/01377915712-010-a1/01377915712-010-a1.jpg?ts=1722590643521&w=104&f=auto,https://www.zara.com/de/de/satinierte-hose-mit-spitzensaum-p01377915.html
hosen,damen,HOSE MIT PRINT UND LAMÉFADEN,Bunt,hose,379929913,39.95,https://static.zara.net/assets/public/27dc/e932/0d6a49c19473/0c5aee913762/08512708330-p/08512708330-p.jpg?ts=1721985399653&w=104&f=auto,https://www.zara.com/de/de/hose-mit-print-und-lamefaden-p08512708.html
hosen,damen,WEITE HOSE MIT HÄKELEI,Weiß,weite,364567568,59.95,https://static.zara.net/assets/public/e86e/87b8/38c647619a7b/f6db582840eb/01957029250-a1/01957029250-a1.jpg?ts=1718097962464&w=104&f=auto,https://www.zara.com/de/de/weite-hose-mit-hakelei-p01957029.html
hosen,damen,EINFARBIGE WICKELHOSE AUS STRICK,Braun,einfarbige,378448582,49.95,https://static.zara.net/assets/public/b189/deb2/d7514dcebef1/63e143bd7251/06771115717-a1/06771115717-a1.jpg?ts=1722423793490&w=104&f=auto,https://www.zara.com/de/de/einfarbige-wickelhose-aus-strick-p06771115.html
hosen,damen,HOSE MIT SCHLEIFEN AM SAUM,Schwarz,hose,372156059,25.95,https://static.zara.net/assets/public/0412/6eaa/1e044f24b08f/636b07a3ebec/07521937800-p/07521937800-p.jpg?ts=1724065979952&w=104&f=auto,https://www.zara.com/de/de/hose-mit-schleifen-am-saum-p07521937.html
hosen,damen,HOSE MIT ZIERFALTEN,Grün,hose,370461563,39.95,https://static.zara.net/assets/public/be21/da2b/51364ae8a7f0/22954bf20f43/03067516513-a1/03067516513-a1.jpg?ts=1720595066119&w=104&f=auto,https://www.zara.com/de/de/hose-mit-zierfalten-p04391412.html
hosen,damen,HALBTRANSPARENTE PYJAMAHOSE,Beige,halbtransparente,383014885,29.95,https://static.zara.net/assets/public/c503/7c4c/04c24877b835/043f07ca7ee6/06929500710-p/06929500710-p.jpg?ts=1718796608086&w=104&f=auto,https://www.zara.com/de/de/halbtransparente-pyjamahose-p06929500.html
hosen,damen,RUSTIKALE BUNDFALTENHOSE MIT NIEDRIGEM BUND,Creme,rustikale,369469416,39.95,https://static.zara.net/assets/public/66b4/4e6d/e7924fee8807/f98ab1dd9572/07484154712-a1/07484154712-a1.jpg?ts=1719915378207&w=104&f=auto,https://www.zara.com/de/de/rustikale-bundfaltenhose-mit-niedrigem-bund-p07484154.html
hosen,damen,JACQUARDHOSE MIT SCHNÜRUNG ZW COLLECTION,Grün,jacquardhose,368527573,55.95,https://static.zara.net/assets/public/a208/2df9/303d4886be80/55b93d440142/08144148505-p/08144148505-p.jpg?ts=1720436472182&w=104&f=auto,https://www.zara.com/de/de/jacquardhose-mit-schnurung-zw-collection-p08144148.html
hosen,damen,CULOTTE IN METALLIC-OPTIK,Kupfer,culotte,403894961,45.95,https://static.zara.net/assets/public/dd94/592a/328f474cada0/380d516035e5/08356516735-e1/08356516735-e1.jpg?ts=1722001009369&w=104&f=auto,https://www.zara.com/de/de/culotte-in-metallic-optik-p08356516.html
hosen,damen,FLIESSENDE KNÖCHELHOSE,Grün,fliessende,370461576,22.95,https://static.zara.net/assets/public/e168/ffeb/71394926a80f/d90714686813/04391470507-a1/04391470507-a1.jpg?ts=1718192616644&w=104&f=auto,https://www.zara.com/de/de/fliessende-knochelhose-p06929470.html
hosen,damen,HOSE HEAVY COTTON,Grau,hose,397338627,22.95,https://static.zara.net/assets/public/9c36/2315/2e4a428a869a/a680bbe6c502/04174931818-11-a4/04174931818-11-a4.jpg?ts=1723193457839&w=104&f=auto,https://www.zara.com/de/de/hose-heavy-cotton-p04174031.html
hosen,damen,POINTELLE-LEGGINGS,Schwarz,pointelle,367189294,19.95,https://static.zara.net/assets/public/fad7/b9a9/b38742d98ef5/6418b02fae19/01223824800-p/01223824800-p.jpg?ts=1718623393553&w=104&f=auto,https://www.zara.com/de/de/pointelle-leggings-p01223824.html
hosen,damen,HOSE IM KNITTERLOOK MIT LEINEN,Braun,hose,403815765,59.95,https://static.zara.net/assets/public/b366/aacd/928c417d8a5d/289509ebd4f2/09444048700-015-a1/09444048700-015-a1.jpg?ts=1726068943327&w=104&f=auto,https://www.zara.com/de/de/hose-im-knitterlook-mit-leinen-p09444048.html
hosen,damen,HOSE IM KNITTERLOOK MIT LEINEN,Braun,hose,388234754,59.95,https://static.zara.net/assets/public/e75c/2622/5d6947fe9b41/c5547184ce1b/09444048700-a3/09444048700-a3.jpg?ts=1725618047254&w=104&f=auto,https://www.zara.com/de/de/hose-im-knitterlook-mit-leinen-p09444048.html
hosen,damen,"HOSE MIT SPITZENKANTE, STICKEREI UND SCHMUCKPERLEN",Creme,hose,364113084,55.95,https://static.zara.net/assets/public/2e46/4653/5e1344e485d4/64c506d7fae7/07521908251-p/07521908251-p.jpg?ts=1722325201564&w=104&f=auto,https://www.zara.com/de/de/hose-mit-spitzenkante--stickerei-und-schmuckperlen-p07521908.html
hosen,damen,HOSE FLARE MIT HOHEM BUND,Schwarz,hose,395932181,39.95,https://static.zara.net/assets/public/3d47/e1ed/b99644eebc44/54433029b2d4/04387226800-015-p/04387226800-015-p.jpg?ts=1722603516421&w=104&f=auto,https://www.zara.com/de/de/hose-flare-mit-hohem-bund-p04387226.html
hosen,damen,WEITE HOSE AUS LEINENMISCHGEWEBE,Creme,weite,366966438,39.95,https://static.zara.net/assets/public/96f3/bc2c/b40c4fa29867/bda97c6af370/08037715712-p/08037715712-p.jpg?ts=1719993474937&w=104&f=auto,https://www.zara.com/de/de/weite-hose-aus-leinenmischgewebe-p08037715.html
hosen,damen,HOSE IN KNITTEROPTIK AUS LEINEN ZW COLLECTION,Braun,hose,367453156,49.95,https://static.zara.net/assets/public/d661/b61e/694044a597c2/ed9d93ce9a59/08115048700-a3/08115048700-a3.jpg?ts=1721385508443&w=104&f=auto,https://www.zara.com/de/de/hose-in-knitteroptik-aus-leinen-zw-collection-p08115048.html
hosen,damen,SATINIERTE HOSE MIT PRINT,Rot,satinierte,381479477,49.95,https://static.zara.net/assets/public/cb71/f881/797a4ce083c0/a92ebdcb56b8/09032122600-015-p/09032122600-015-p.jpg?ts=1718722366889&w=104&f=auto,https://www.zara.com/de/de/satinierte-hose-mit-print-p09032122.html
hosen,damen,CAPRIHOSE MIT SNAPS ZW COLLECTION,Schwarz,caprihose,392431145,39.95,https://static.zara.net/assets/public/0644/7156/3e29456ba9e9/d9883df68a4a/09479250800-015-a3/09479250800-015-a3.jpg?ts=1721732940764&w=104&f=auto,https://www.zara.com/de/de/caprihose-mit-snaps-zw-collection-p09479250.html
hosen,damen,HOSE IN SATIN-OPTIK MIT KNITTER-EFFEKT,Schwarz,hose,382196159,39.95,https://static.zara.net/assets/public/b02d/9a95/c4094d1db399/690b23cef229/03564238800-p/03564238800-p.jpg?ts=1723018198773&w=104&f=auto,https://www.zara.com/de/de/hose-in-satin-optik-mit-knitter-effekt-p03564238.html
hosen,damen,HÄKELHOSE,Creme,hakelhose,375536497,45.95,https://static.zara.net/assets/public/0225/88d9/8be7487fa79c/fab367921832/03772802251-p/03772802251-p.jpg?ts=1723025345563&w=104&f=auto,https://www.zara.com/de/de/hakelhose-p03772802.html
hosen,damen,HOSE MIT STICKEREI – ZW COLLECTION,Grau,hose,364113463,69.95,https://static.zara.net/assets/public/590d/dec9/7abd40c79ffa/e1c1565d86c8/04786081806-a2/04786081806-a2.jpg?ts=1720784253863&w=104&f=auto,https://www.zara.com/de/de/hose-mit-stickerei-%E2%80%93-zw-collection-p04786081.html
hosen,damen,FLIESSENDE HOSE MIT SCHMUCKPERLEN ZW COLLECTION,Grau,fliessende,364981092,69.95,https://static.zara.net/assets/public/8a53/9ca6/f252457ba5e4/32e2f4b2e609/07521260922-p/07521260922-p.jpg?ts=1723804972904&w=104&f=auto,https://www.zara.com/de/de/fliessende-hose-mit-schmuckperlen-zw-collection-p07521260.html
hosen,damen,GERADE GESCHNITTENE HOSE MIT REISSVERSCHLÜSSEN – ZW COLLECTION,Blau,gerade,380129062,59.95,https://static.zara.net/assets/public/8e26/be93/6e024f79975f/1a6ad4a08f98/08484683400-p/08484683400-p.jpg?ts=1724333632311&w=104&f=auto,https://www.zara.com/de/de/gerade-geschnittene-hose-mit-reissverschlussen-%E2%80%93-zw-collection-p08484683.html
hosen,damen,PYJAMAHOSE MIT PRINT,Weiß,pyjamahose,371328067,39.95,https://static.zara.net/assets/public/0077/a443/2a42448bb5a4/c9aedd621109/06929504064-p/06929504064-p.jpg?ts=1721320168129&w=104&f=auto,https://www.zara.com/de/de/pyjamahose-mit-print-p06929504.html
hosen,damen,WEITE STRICKHOSE,Schwarz,weite,364092179,45.95,https://static.zara.net/assets/public/e750/1162/2865430c8461/7037d84d8782/00021102800-p/00021102800-p.jpg?ts=1718187214277&w=104&f=auto,https://www.zara.com/de/de/weite-strickhose-p00021102.html
hosen,damen,FLIESSENDE HOSE MIT SEITENSTREIFEN,Grau,fliessende,382191877,45.95,https://static.zara.net/assets/public/00cb/6b07/420542589ef1/d88871a49507/01478220806-a1/01478220806-a1.jpg?ts=1725350905944&w=104&f=auto,https://www.zara.com/de/de/fliessende-hose-mit-seitenstreifen-p01478220.html
hosen,damen,WEITE HOSE IM KNITTERLOOK,Schwarz,weite,366879775,29.95,https://static.zara.net/assets/public/17d2/537d/9e3b423eba07/2ee5be4ba407/04387327800-a3/04387327800-a3.jpg?ts=1723207655861&w=104&f=auto,https://www.zara.com/de/de/weite-hose-im-knitterlook-p04387327.html
hosen,damen,WEITE HOSE IM KNITTERLOOK,Beige,weite,395931917,29.95,https://static.zara.net/assets/public/8d12/a55d/15994b209b2b/04ae5ee62cff/04387327711-015-p/04387327711-015-p.jpg?ts=1722598102649&w=104&f=auto,https://www.zara.com/de/de/weite-hose-im-knitterlook-p04387327.html
hosen,damen,FLIESSENDE KNÖCHELHOSE,Schwarz,fliessende,384761086,22.95,https://static.zara.net/assets/public/2580/5613/983544c2a553/48ed70d5f8ca/09929428800-015-p/09929428800-015-p.jpg?ts=1719408392504&w=104&f=auto,https://www.zara.com/de/de/fliessende-knochelhose-p09929428.html
hosen,damen,FLIESSENDE KNÖCHELHOSE,Beige,fliessende,384761087,22.95,https://static.zara.net/assets/public/02d2/6136/7ea64661aa63/d27b4a235ad9/09929428710-015-p/09929428710-015-p.jpg?ts=1719408391952&w=104&f=auto,https://www.zara.com/de/de/fliessende-knochelhose-p09929428.html
hosen,damen,HOSE MIT STRUKTURMUSTER,Rosa,hose,383014882,25.95,https://static.zara.net/assets/public/b370/040c/c8d64144b2a1/020d669cb714/04391550645-p/04391550645-p.jpg?ts=1718796613617&w=104&f=auto,https://www.zara.com/de/de/hose-mit-strukturmuster-p04391450.html
hosen,damen,HOSE MIT STRUKTURMUSTER,Grau,hose,383014883,25.95,https://static.zara.net/assets/public/bd0a/af79/a69e4e8cb83c/b84565d0f3a4/04391550811-p/04391550811-p.jpg?ts=1718796608866&w=104&f=auto,https://www.zara.com/de/de/hose-mit-strukturmuster-p04391450.html
hosen,damen,WEITE JOGGER-HOSE ZW COLLECTION,Beige,weite,383096704,39.95,https://static.zara.net/assets/public/73ac/7c30/73e4479eb1a8/83bc9e934098/04877085711-p/04877085711-p.jpg?ts=1718812277390&w=104&f=auto,https://www.zara.com/de/de/weite-jogger-hose-zw-collection-p04877248.html
hosen,damen,WEITE JOGGER-HOSE ZW COLLECTION,Grau,weite,383096705,39.95,https://static.zara.net/assets/public/0199/d2d5/ecec424f9fbf/272892c56854/04877248807-a1/04877248807-a1.jpg?ts=1718812276413&w=104&f=auto,https://www.zara.com/de/de/weite-jogger-hose-zw-collection-p04877248.html
hosen,damen,FLIESSENDE BUNDFALTENHOSE,Braun,fliessende,370638633,29.95,https://static.zara.net/assets/public/be8b/2fb1/2e0d46539096/520cdf05086f/01255520745-p/01255520745-p.jpg?ts=1723037853352&w=104&f=auto,https://www.zara.com/de/de/fliessende-bundfaltenhose-p03152521.html
hosen,damen,FLIESSENDE BUNDFALTENHOSE,Grün,fliessende,370638632,29.95,https://static.zara.net/assets/public/4ed7/c6db/1cb845c1b751/51910576ea01/01255520501-a1/01255520501-a1.jpg?ts=1723037849498&w=104&f=auto,https://www.zara.com/de/de/fliessende-bundfaltenhose-p03152521.html
hosen,damen,FLIESSENDE WICKELHOSE,Schwarz,fliessende,380986011,22.95,https://static.zara.net/assets/public/6ee8/ea76/69e843e188d2/5228240602f4/00264169800-015-p/00264169800-015-p.jpg?ts=1718099987157&w=104&f=auto,https://www.zara.com/de/de/fliessende-wickelhose-p00264169.html
hosen,damen,HOSE MIT ANIMALPRINT,Leopardenmuster,hose,380984280,25.95,https://static.zara.net/assets/public/a462/4832/241d428f9490/d49f53cc8fac/03067425051-015-a2/03067425051-015-a2.jpg?ts=1716480376481&w=104&f=auto,https://www.zara.com/de/de/hose-mit-animalprint-p03067425.html
hosen,damen,WEITE STRICKHOSE,Braun,weite,377249190,29.95,https://static.zara.net/assets/public/73d9/e207/f8b84f569569/a7254d39f1f2/02142144722-a6/02142144722-a6.jpg?ts=1722616217305&w=104&f=auto,https://www.zara.com/de/de/weite-strickhose-p02142144.html
hosen,damen,FLIESSENDE WICKELHOSE,Grün,fliessende,395931892,22.95,https://static.zara.net/assets/public/d26c/b70e/3ac5484cb83e/0d820092da28/00264169505-016-a3/00264169505-016-a3.jpg?ts=1722597630988&w=104&f=auto,https://www.zara.com/de/de/fliessende-wickelhose-p00264169.html
hosen,damen,FLIESSENDE KNÖCHELHOSE,Grün,fliessende,384761091,22.95,https://static.zara.net/assets/public/4331/f0f8/1adc4e6a9a29/d09f63d4ccf4/09929428505-016-p/09929428505-016-p.jpg?ts=1719408400205&w=104&f=auto,https://www.zara.com/de/de/fliessende-knochelhose-p09929428.html
hosen,damen,PYJAMAHOSE – ZW COLLECTION,Schwarz,pyjamahose,400666803,39.95,https://static.zara.net/assets/public/ef22/70a0/26d7457a8b15/7407ed467980/07563250800-015-p/07563250800-015-p.jpg?ts=1724671480684&w=104&f=auto,https://www.zara.com/de/de/pyjamahose-%E2%80%93-zw-collection-p07563250.html
hosen,damen,WEITE JOGGER-HOSE ZW COLLECTION,Grau,weite,391037446,39.95,https://static.zara.net/assets/public/a0aa/1486/d6704872a9e4/b6a6e061d904/04877260802-a2/04877260802-a2.jpg?ts=1723200017500&w=104&f=auto,https://www.zara.com/de/de/weite-jogger-hose-zw-collection-p04877260.html
hosen,damen,WEITE JOGGER-HOSE ZW COLLECTION,Blau,weite,391037445,39.95,https://static.zara.net/assets/public/adbe/5d9e/03224354b530/fea453a5b40f/04877260441-a3/04877260441-a3.jpg?ts=1721302691214&w=104&f=auto,https://www.zara.com/de/de/weite-jogger-hose-zw-collection-p04877260.html
hosen,damen,WEITE JOGGER-HOSE ZW COLLECTION,Grün,weite,391037447,39.95,https://static.zara.net/assets/public/a2f6/4256/71404b34be50/4c65e42e2650/04877260505-p/04877260505-p.jpg?ts=1721125879778&w=104&f=auto,https://www.zara.com/de/de/weite-jogger-hose-zw-collection-p04877260.html
hosen,damen,CARGOHOSE MIT ELASTISCHEM BUND,Beige,cargohose,368439872,29.95,https://static.zara.net/assets/public/dd1a/8ef9/b6f14f52bd4b/68f70c30b7ae/01971320711-p/01971320711-p.jpg?ts=1710496855902&w=104&f=auto,https://www.zara.com/de/de/cargohose-mit-elastischem-bund-p01971320.html
hosen,damen,FLIESSENDE WICKELHOSE,Print,fliessende,376797419,22.95,https://static.zara.net/assets/public/11be/fb05/1c3446cc89b6/b374dd28c939/00264169020-a1/00264169020-a1.jpg?ts=1719915675663&w=104&f=auto,https://www.zara.com/de/de/fliessende-wickelhose-p00264169.html
hosen,damen,PYJAMAHOSE – ZW COLLECTION,Rosa,pyjamahose,378994741,39.95,https://static.zara.net/assets/public/09dc/8c08/b4d64406aede/703eea8aad33/07563250622-p/07563250622-p.jpg?ts=1722330667121&w=104&f=auto,https://www.zara.com/de/de/pyjamahose-%E2%80%93-zw-collection-p07563250.html
hosen,damen,WEITE HOSE MIT ANIMALPRINT,Schwarz,weite,374342466,29.95,https://static.zara.net/assets/public/e3bc/573f/bd97403496f8/99f40c698649/03564182070-a2/03564182070-a2.jpg?ts=1722603008428&w=104&f=auto,https://www.zara.com/de/de/weite-hose-mit-animalprint-p03564182.html
hosen,damen,WEITE HOSE MIT ANIMALPRINT,Schlangenmuster,weite,381222537,39.95,https://static.zara.net/assets/public/20e6/1f93/8f4c460e87ab/09ef05c1d615/08681148038-p/08681148038-p.jpg?ts=1722586275491&w=104&f=auto,https://www.zara.com/de/de/weite-hose-mit-animalprint-p08681148.html
hosen,damen,FLIESSENDE KNÖCHELHOSE,Rot,fliessende,370461573,22.95,https://static.zara.net/assets/public/0af2/860c/a798482c87e1/3bf757af105a/04391470701-a3/04391470701-a3.jpg?ts=1718192615403&w=104&f=auto,https://www.zara.com/de/de/fliessende-knochelhose-p06929470.html
hosen,damen,PYJAMAHOSE – ZW COLLECTION,Schwarz,pyjamahose,375372479,39.95,https://static.zara.net/assets/public/ddb5/74b2/35c24fb1bbec/1e0c05d774c7/04877234800-p/04877234800-p.jpg?ts=1720622056639&w=104&f=auto,https://www.zara.com/de/de/pyjamahose-%E2%80%93-zw-collection-p04877234.html
hosen,damen,PYJAMAHOSE – ZW COLLECTION,Grün,pyjamahose,368405712,39.95,https://static.zara.net/assets/public/4989/0abb/45a343d994ae/1c673c1dc62e/04877234520-p/04877234520-p.jpg?ts=1720538221727&w=104&f=auto,https://www.zara.com/de/de/pyjamahose-%E2%80%93-zw-collection-p04877234.html
hosen,damen,PYJAMAHOSE – ZW COLLECTION,Rot,pyjamahose,368405713,39.95,https://static.zara.net/assets/public/837b/e6ef/c2b243debd7d/97baa866f29f/04877234606-p/04877234606-p.jpg?ts=1720538218754&w=104&f=auto,https://www.zara.com/de/de/pyjamahose-%E2%80%93-zw-collection-p04877234.html
hosen,damen,WEITE HOSE AUS LEINENMISCHGEWEBE,Beige,weite,364740707,39.95,https://static.zara.net/assets/public/4f61/ee80/e11246838f73/1bdf842fd93c/08372220711-a2/08372220711-a2.jpg?ts=1720693447145&w=104&f=auto,https://www.zara.com/de/de/weite-hose-aus-leinenmischgewebe-p08372220.html
